county_number,county,order_year,order_month,order_amount,order_revenue,number_of_orders
78,pottawattamie,2015,4,47592.63,712557.03,5545
78,pottawattamie,2015,5,48708.74,694123.68,5643
78,pottawattamie,2015,6,72423.99,1067313.71,7528
78,pottawattamie,2015,7,52890.51,774918.02,5963
78,pottawattamie,2015,8,53003.8,769830.83,5728
78,pottawattamie,2015,9,57919.41,842623.73,6548
78,pottawattamie,2015,10,61147.69,928978.01,5949
78,pottawattamie,2015,11,54273.35,819691.39,5883
78,pottawattamie,2015,12,64649.89,1024020.72,7519
78,pottawattamie,2016,1,45184.39,689930.83,5534
78,pottawattamie,2016,2,55804.54,807768.07,5794
78,pottawattamie,2016,3,57125.46,868280.16,6551
78,pottawattamie,2016,4,50824.22,775986.72,5615
78,pottawattamie,2016,5,64043.97,946163.86,7311
78,pottawattamie,2016,6,51581.98,699622.74,5272
78,pottawattamie,2016,7,45124.43,670314.99,5286
78,pottawattamie,2016,8,49744.2,766562.69,5559
78,pottawattamie,2016,9,55855.16,833258.47,5913
78,pottawattamie,2016,10,58764.47,927943.48,6374
78,pottawattamie,2016,11,52541.54,793375.84,5441
78,pottawattamie,2016,12,78713.89,1268328.23,7242
78,pottawattamie,2017,1,43854.93,664207.74,5277
78,pottawattamie,2017,2,47418.19,693088.1,5238
78,pottawattamie,2017,3,60433.83,923814.42,6826
78,pottawattamie,2017,4,51669.97,798345.58,5825
78,pottawattamie,2017,5,60204.45,911198.54,6799
78,pottawattamie,2017,6,80011.16,1225548.13,7585
78,pottawattamie,2017,7,64179.42,950870.33,6889
78,pottawattamie,2017,8,59256.92,870880.93,6471
78,pottawattamie,2017,9,53622.04,800663.49,5992
78,pottawattamie,2017,10,69946.71,1088814.54,6783
78,pottawattamie,2017,11,52453.22,837935.11,5567
78,pottawattamie,2017,12,74568.6,1185869.83,7839
78,pottawattamie,2018,1,48652.9,749168.14,6072
78,pottawattamie,2018,2,56481.96,859739.64,5679
78,pottawattamie,2018,3,59633.77,901220.17,6835
78,pottawattamie,2018,4,68716.8,1066359.11,6892
78,pottawattamie,2018,5,58261.03,864139.7,6090
78,pottawattamie,2018,6,74997.51,1134378.28,7567
78,pottawattamie,2018,7,57116.89,844268.58,5943
78,pottawattamie,2018,8,75357.2,1158525.43,7623
78,pottawattamie,2018,9,49676.35,776951.11,5346
78,pottawattamie,2018,10,68007.37,1050816.01,6793
78,pottawattamie,2018,11,68439.1,1073630.22,6900
78,pottawattamie,2018,12,78931.86,1284613.37,7534
78,pottawattamie,2019,1,47739.67,757469.51,5646
78,pottawattamie,2019,2,61591.65,925952.13,5769
78,pottawattamie,2019,3,60752.42,928456.54,6680
78,pottawattamie,2019,4,66043.04,1005095.6,6214
78,pottawattamie,2019,5,83509.96,1296347.23,7950
78,pottawattamie,2019,6,69567.51,1074252.33,6505
78,pottawattamie,2019,7,74281.43,1171146.2,6706
78,pottawattamie,2019,8,60770.06,980994.84,6635
78,pottawattamie,2019,9,57267.97,975675.99,5871
78,pottawattamie,2019,10,68268.24,1141210.19,6814
78,pottawattamie,2019,11,65465.83,1136756.79,6937
78,pottawattamie,2019,12,42713.63,752819.32,4365
78,pottawattamie,2020,5,71047.24,1135266.48,8102
78,pottawattamie,2020,6,64940.41,1050389.45,6827
78,pottawattamie,2020,7,16023.8,283136.58,1688
78,pottawattamie,2020,11,51980.42,897033.8,5753
79,poweshiek,2012,1,5491.95,72227.2,949
79,poweshiek,2012,2,6752.13,85092.11,1243
79,poweshiek,2012,3,9253.02,118399.64,1508
79,poweshiek,2012,4,6552.32,85133.94,1110
79,poweshiek,2012,5,9865.23,126400.22,1678
79,poweshiek,2012,6,7919.52,102482.32,1359
79,poweshiek,2012,7,7381,97632.44,1252
79,poweshiek,2012,8,8756.75,114864.3,1365
79,poweshiek,2012,9,6793.65,87324.49,1117
79,poweshiek,2012,10,9636.35,129612.34,1380
79,poweshiek,2012,11,8710.58,122847.8,1479
79,poweshiek,2012,12,8238.14,117625.4,1422
79,poweshiek,2013,1,8014.84,99774.08,1344
79,poweshiek,2013,2,7581.98,98396.54,1160
79,poweshiek,2013,3,6895.57,92781.12,1186
79,poweshiek,2013,4,7998.49,97839.19,1154
79,poweshiek,2013,5,9631.59,127739.19,1628
79,poweshiek,2013,6,6924,95561.06,1203
79,poweshiek,2013,7,9305.71,125330.15,1521
79,poweshiek,2013,8,6927.15,97598.19,1166
79,poweshiek,2013,9,7824.51,99875.7,1256
79,poweshiek,2013,10,11034.06,150825.36,1686
79,poweshiek,2013,11,7057.13,97873.89,1139
79,poweshiek,2013,12,10313.46,153841.49,1860
79,poweshiek,2014,1,6997.74,95998.39,1184
79,poweshiek,2014,2,7508.64,96026.86,1266
79,poweshiek,2014,3,6240.9,87454.69,1246
79,poweshiek,2014,4,10313.69,136824.66,1638
79,poweshiek,2014,5,8761.56,118904.26,1530
79,poweshiek,2014,6,8948.42,126144.42,1644
79,poweshiek,2014,7,8459.2,114408.38,1426
79,poweshiek,2014,8,8563.28,119894.24,1369
79,poweshiek,2014,9,9649.97,130652.23,1339
79,poweshiek,2014,10,9031.06,131066.99,1471
79,poweshiek,2014,11,7204.88,101679.56,1118
79,poweshiek,2014,12,10474.65,153884.62,1736
79,poweshiek,2015,1,6183.68,81647.7,1056
79,poweshiek,2015,2,7621.73,104694.03,1280
79,poweshiek,2015,3,6440.85,90716.93,1164
79,poweshiek,2015,4,8186.31,110803.87,1496
79,poweshiek,2015,5,8059.03,114127.04,1571
79,poweshiek,2015,6,7917.66,111162.2,1458
79,poweshiek,2015,7,9231.47,128313.43,1727
79,poweshiek,2015,8,7927.65,111073.53,1443
79,poweshiek,2015,9,7926.57,108360.77,1483
79,poweshiek,2015,10,9022.98,126607.5,1594
79,poweshiek,2015,11,6787.5,96562.67,1281
79,poweshiek,2015,12,11209.87,163279.62,1966
79,poweshiek,2016,1,6022.45,84985.55,1157
79,poweshiek,2016,2,7668.91,104295.84,1328
79,poweshiek,2016,3,8106.85,113697.91,1475
79,poweshiek,2016,4,8995.16,118986.93,1475
79,poweshiek,2016,5,8871.53,123391.79,1617
79,poweshiek,2016,6,9898.9,137818.02,1831
79,poweshiek,2016,7,7027.38,96740.23,1181
79,poweshiek,2016,8,7049.21,99895.13,1306
79,poweshiek,2016,9,9450.69,131309.17,1560
79,poweshiek,2016,10,8375.13,121207.72,1368
79,poweshiek,2016,11,7970,115661.9,1350
79,poweshiek,2016,12,11911.64,172093.9,2007
79,poweshiek,2017,1,6441.2,90556.09,1195
79,poweshiek,2017,2,7456.11,98617.87,1302
79,poweshiek,2017,3,9185.69,130072.96,1575
79,poweshiek,2017,4,8064.95,109512.6,1463
79,poweshiek,2017,5,10643.53,147881.64,1709
79,poweshiek,2017,6,10771.46,149084.24,1893
79,poweshiek,2017,7,8751.6,118541.28,1484
79,poweshiek,2017,8,9922.84,142458.91,1905
79,poweshiek,2017,9,8817.83,126117.81,1367
79,poweshiek,2017,10,9879.58,137645.02,1614
79,poweshiek,2017,11,10086.53,147221.95,1723
79,poweshiek,2017,12,10490.89,154970.84,1757
79,poweshiek,2018,1,7674.46,108955.21,1360
79,poweshiek,2018,2,7461.87,107494.81,1474
79,poweshiek,2018,3,9346.64,134720.86,1734
79,poweshiek,2018,4,8130.81,119152.15,1600
79,poweshiek,2018,5,11479.43,162857.57,2015
79,poweshiek,2018,6,11816.62,171276.81,1799
79,poweshiek,2018,7,8393.44,116326.27,1366
79,poweshiek,2018,8,10820.1,156854.72,1700
79,poweshiek,2018,9,7458.48,107501.82,1345
79,poweshiek,2018,10,12544.38,182406.43,1948
79,poweshiek,2018,11,8897.68,133488.29,1591
79,poweshiek,2018,12,11096.25,164286.68,1897
79,poweshiek,2019,1,6948.83,104634,1245
79,poweshiek,2019,2,10587.43,134740.06,1349
79,poweshiek,2019,3,8369.66,127326.88,1369
79,poweshiek,2019,4,9607.93,143057.3,1654
79,poweshiek,2019,5,11718.87,170183.86,1652
79,poweshiek,2019,6,9074.09,140740.1,1596
79,poweshiek,2019,7,10164.07,142670.09,1644
79,poweshiek,2019,8,9174.02,147095.93,1685
79,poweshiek,2019,9,8305.15,131545.95,1505
79,poweshiek,2019,10,12083.85,185876.98,1719
79,poweshiek,2019,11,8806.36,141135.94,1543
79,poweshiek,2019,12,6702.31,105379.8,1154
79,poweshiek,2020,5,11623.41,174281.76,1855
79,poweshiek,2020,6,11853.13,186047.45,2060
79,poweshiek,2020,7,191.75,3026.07,48
79,poweshiek,2020,11,7645.22,123050.46,1293
80,ringgold,2012,1,641,7565.52,90
80,ringgold,2012,2,858.75,9012.04,111
80,ringgold,2012,3,666.75,7496.68,94
80,ringgold,2012,4,936.25,10962.34,116
80,ringgold,2012,5,881.25,9683.96,117
80,ringgold,2012,6,1044.5,12210.48,143
80,ringgold,2012,7,1008,11894.71,132
80,ringgold,2012,8,1246.43,15788.14,188
80,ringgold,2012,9,680.5,7793.13,93
80,ringgold,2012,10,726,9552.93,95
80,ringgold,2012,11,974.85,13515.4,132
80,ringgold,2012,12,1095.25,15154.15,163
80,ringgold,2013,1,876,11571.85,127
80,ringgold,2013,2,714,8569.75,101
80,ringgold,2013,3,574.5,7721.73,77
80,ringgold,2013,4,854.4,10054.26,113
80,ringgold,2013,5,569.5,6708.03,90
80,ringgold,2013,6,901,11863.72,116
80,ringgold,2013,7,903.75,10628.08,113
80,ringgold,2013,8,1562.63,20200.92,151
80,ringgold,2013,9,995.63,12175.28,136
80,ringgold,2013,10,1077.75,13454.52,148
80,ringgold,2013,11,1099.96,14299.34,150
80,ringgold,2013,12,1065.75,13802.25,152
80,ringgold,2014,1,772.5,10072.32,116
80,ringgold,2014,2,1024.57,12653.52,125
80,ringgold,2014,3,600,6597.96,74
80,ringgold,2014,4,1068,13301.64,136
80,ringgold,2014,5,768.75,9097.14,102
80,ringgold,2014,6,1178.25,14322.8,153
80,ringgold,2014,7,1021.75,12972.34,125
80,ringgold,2014,8,819,8886.25,92
80,ringgold,2014,9,1251.12,15761.72,155
80,ringgold,2014,10,1011.3,13953.96,129
80,ringgold,2014,11,705,8001.09,92
80,ringgold,2014,12,1160.77,16708.23,159
80,ringgold,2015,1,630.75,8098.16,77
80,ringgold,2015,2,748.75,9314.13,107
80,ringgold,2015,3,853.35,9317.61,109
80,ringgold,2015,4,787.1,9631.3,100
80,ringgold,2015,5,958.87,12475.35,134
80,ringgold,2015,6,1014.6,13322.11,150
80,ringgold,2015,7,1023.5,12256.85,137
80,ringgold,2015,8,945.72,12014.81,126
80,ringgold,2015,9,1035.3,12638.85,131
80,ringgold,2015,10,1162.35,15354.69,148
80,ringgold,2015,11,922.15,11924.73,122
80,ringgold,2015,12,997.85,12332.22,135
80,ringgold,2016,1,1080.5,13248.12,153
80,ringgold,2016,2,694.75,7505.49,83
80,ringgold,2016,3,1142.54,13678.76,150
80,ringgold,2016,4,1091.6,12301.22,149
80,ringgold,2016,5,1210.5,15153.5,186
80,ringgold,2016,6,1027.5,12852.32,149
80,ringgold,2016,7,1493.45,18819.32,204
80,ringgold,2016,8,692.05,8727.37,110
80,ringgold,2016,9,1254.24,15801.92,180
80,ringgold,2016,10,696,9431.27,117
80,ringgold,2016,11,767.62,8726.55,96
80,ringgold,2016,12,1409.49,18991.76,199
80,ringgold,2017,1,714.75,8789.81,101
80,ringgold,2017,2,884.09,11861.62,130
80,ringgold,2017,3,941.75,12510.27,142
80,ringgold,2017,4,945,13223.17,133
80,ringgold,2017,5,1119.85,15483.9,155
80,ringgold,2017,6,1178.38,15987.86,163
80,ringgold,2017,7,865.62,10921.53,139
80,ringgold,2017,8,1092.5,15141.23,149
80,ringgold,2017,9,1267.6,15938.14,164
80,ringgold,2017,10,760,9301.25,136
80,ringgold,2017,11,851.98,11802.07,113
80,ringgold,2017,12,1768.25,23581.43,218
80,ringgold,2018,1,812.59,9443.26,125
80,ringgold,2018,2,667.18,8905.19,87
80,ringgold,2018,3,920.4,10466.4,130
80,ringgold,2018,4,974.5,11881.93,130
80,ringgold,2018,5,816.13,10387.51,97
80,ringgold,2018,6,1404.7,16786.35,169
80,ringgold,2018,7,838.37,11264.19,112
80,ringgold,2018,8,1368.89,17910.24,168
80,ringgold,2018,9,516,6929.68,67
80,ringgold,2018,10,782.4,10156.48,117
80,ringgold,2018,11,1078.8,13466.98,138
80,ringgold,2018,12,980.6,13005.41,136
80,ringgold,2019,1,693.7,8333.73,96
80,ringgold,2019,2,822.75,10141.05,116
80,ringgold,2019,3,868.12,10677.36,135
80,ringgold,2019,4,854.85,10005.57,127
80,ringgold,2019,5,1767.55,24518.76,293
80,ringgold,2019,6,833.45,10744.24,138
80,ringgold,2019,7,1032.1,12278.35,166
80,ringgold,2019,8,909.12,12913.29,152
80,ringgold,2019,9,773.72,12259.2,137
80,ringgold,2019,10,851.02,11009.96,133
80,ringgold,2019,11,1191.27,18521.01,126
80,ringgold,2019,12,656.5,10230.03,68
80,ringgold,2020,5,1680.65,24406.15,194
80,ringgold,2020,6,975.27,13781.19,104
80,ringgold,2020,7,173.75,1987.13,21
80,ringgold,2020,11,657.72,9974.25,104
81,sac,2012,1,2887.71,32976.96,427
81,sac,2012,2,3889.18,43578.78,577
81,sac,2012,3,3435.31,39106.29,517
81,sac,2012,4,3461.76,41247.7,505
81,sac,2012,5,5376.66,65085.39,743
81,sac,2012,6,4142.19,49221.55,573
81,sac,2012,7,5526.61,67934.77,687
81,sac,2012,8,3918.64,47629.98,586
81,sac,2012,9,3056.66,36194.13,448
81,sac,2012,10,4524.62,55956.07,641
81,sac,2012,11,2975.07,37271.84,488
81,sac,2012,12,3227.28,39191.48,515
81,sac,2013,1,3768.73,43002.21,547
81,sac,2013,2,2960.57,32984.16,408
81,sac,2013,3,2628.74,31645.5,435
81,sac,2013,4,3124.6,35576.95,424
81,sac,2013,5,4024.47,47387.97,590
81,sac,2013,6,3772.96,45773.7,532
81,sac,2013,7,4483.34,53362.44,641
81,sac,2013,8,3665.09,46096.82,536
81,sac,2013,9,3337.91,39392.08,512
81,sac,2013,10,4047.28,46434.7,635
81,sac,2013,11,3229.82,37377.07,511
81,sac,2013,12,4101.19,52278.66,644
81,sac,2014,1,3214.6,36789.95,470
81,sac,2014,2,2838.12,32407.56,439
81,sac,2014,3,2677.09,32426.29,442
81,sac,2014,4,4167.97,49236.94,597
81,sac,2014,5,3731.15,42921.28,557
81,sac,2014,6,3891.82,46199.68,574
81,sac,2014,7,5067.64,60972.51,778
81,sac,2014,8,3607.81,43969.07,549
81,sac,2014,9,3001.71,34760.13,490
81,sac,2014,10,4045.29,46729.13,655
81,sac,2014,11,3290.6,41608.61,557
81,sac,2014,12,4021.32,49341.86,704
81,sac,2015,1,3004.74,35012.63,454
81,sac,2015,2,3223.65,37979.19,535
81,sac,2015,3,3060.85,39653.8,494
81,sac,2015,4,4099.34,49401.75,677
81,sac,2015,5,3516.06,43540.49,558
81,sac,2015,6,4149.64,51098.99,692
81,sac,2015,7,4471.32,53110.19,648
81,sac,2015,8,3942.57,48184.92,585
81,sac,2015,9,4217.57,50351.05,653
81,sac,2015,10,3235.42,37705.45,519
81,sac,2015,11,3459.66,43056.8,561
81,sac,2015,12,4522.21,57167.39,808
81,sac,2016,1,3161.55,38313.5,507
81,sac,2016,2,3419.19,41358.86,541
81,sac,2016,3,3744.26,44936.63,635
81,sac,2016,4,3395.1,40062.62,516
81,sac,2016,5,3487.74,42398.19,531
81,sac,2016,6,5068.42,61503.07,762
81,sac,2016,7,3856.78,47750.55,627
81,sac,2016,8,4031.36,54906.18,707
81,sac,2016,9,3041.49,38459.95,491
81,sac,2016,10,3416.26,41845.19,496
81,sac,2016,11,4979.06,64546.85,719
81,sac,2016,12,3856.03,47731.24,602
81,sac,2017,1,3707.09,43779.83,534
81,sac,2017,2,3403.59,39271.71,494
81,sac,2017,3,3496.26,42346.94,549
81,sac,2017,4,3216.13,38530.11,510
81,sac,2017,5,4999.68,62356.51,780
81,sac,2017,6,4188.66,54215.8,619
81,sac,2017,7,4204.92,53693.44,637
81,sac,2017,8,4863.92,60866.71,748
81,sac,2017,9,2881.27,34628.81,439
81,sac,2017,10,3370.77,45618.23,637
81,sac,2017,11,3362.33,42194.34,559
81,sac,2017,12,3651.23,45896.18,570
81,sac,2018,1,3390.78,41480.08,548
81,sac,2018,2,2871.71,34259.96,435
81,sac,2018,3,3235.32,39666.71,509
81,sac,2018,4,3780.59,47429.22,604
81,sac,2018,5,4634.14,55665.94,710
81,sac,2018,6,3398.54,41981.79,552
81,sac,2018,7,5055.24,64924.03,828
81,sac,2018,8,3416.55,41388.75,545
81,sac,2018,9,3141.57,38172.61,486
81,sac,2018,10,3745.5,47240.49,677
81,sac,2018,11,3252.2,39710.16,557
81,sac,2018,12,3755.02,49358.08,677
81,sac,2019,1,3932.23,49233.97,638
81,sac,2019,2,3871.09,51633.73,571
81,sac,2019,3,3145.76,39897.72,506
81,sac,2019,4,4252.97,54192.21,680
81,sac,2019,5,4085.06,53688.28,625
81,sac,2019,6,3945.71,54053.55,622
81,sac,2019,7,5176.52,67359.23,873
81,sac,2019,8,4009.36,55294.87,637
81,sac,2019,9,4700.98,61719.53,735
81,sac,2019,10,3666.97,49827.88,619
81,sac,2019,11,3574.05,46996.97,601
81,sac,2019,12,3189,44531.59,532
81,sac,2020,5,4377.18,57978.12,735
81,sac,2020,6,6881.58,96010.49,1042
81,sac,2020,7,867.02,12084.3,138
81,sac,2020,11,3983.91,54941.93,635
82,scott,2012,1,85655.51,1219055.33,9264
82,scott,2012,2,87191.12,1225293.92,9464
82,scott,2012,3,101255.11,1450005.14,11480
82,scott,2012,4,102722.38,1453984.96,10030
82,scott,2012,5,117900.53,1643276.45,13056
82,scott,2012,6,115509.2,1674792.06,10674
82,scott,2012,7,103338.49,1456852.39,11638
82,scott,2012,8,107053.57,1461239.39,12069
82,scott,2012,9,95644.21,1401926.15,9686
82,scott,2012,10,128782.58,1878526.89,11573
82,scott,2012,11,106311.15,1619002.69,12370
82,scott,2012,12,128293.31,1957905.39,13596
82,scott,2013,1,85505.69,1188227.9,10619
82,scott,2013,2,89785.59,1303463.75,10367
82,scott,2013,3,94488.55,1359771.96,10066
82,scott,2013,4,114243.47,1616996.7,10877
82,scott,2013,5,118558.4,1619070.57,11817
82,scott,2013,6,102564.9,1486130.68,10067
82,scott,2013,7,113198.73,1648331.55,12741
82,scott,2013,8,101896.64,1474090.96,10144
82,scott,2013,9,88256.15,1290837.91,10227
82,scott,2013,10,140511.42,2195351.59,11092
82,scott,2013,11,83594.51,1264841.13,9067
82,scott,2013,12,122617.92,1927449.8,13390
82,scott,2014,1,97178.58,1386771.42,9487
82,scott,2014,2,91773.06,1379948.52,9439
82,scott,2014,3,95445.59,1427811.35,10177
82,scott,2014,4,114547.73,1687807.58,11668
82,scott,2014,5,95577.87,1382640.52,9675
82,scott,2014,6,119966.12,1815456.19,11428
82,scott,2014,7,113169.27,1643897.83,11986
82,scott,2014,8,103402.11,1482941.57,10649
82,scott,2014,9,103848.27,1579973.53,9657
82,scott,2014,10,124427.44,1913630.39,11740
82,scott,2014,11,96577.4,1476136.04,9558
82,scott,2014,12,144251.57,2341048.32,14261
82,scott,2015,1,83621.64,1232448.69,9430
82,scott,2015,2,104733.78,1604947.35,10327
82,scott,2015,3,107010.09,1695987.4,10650
82,scott,2015,4,118373.47,1850296.12,12191
82,scott,2015,5,95344.98,1446824.34,10267
82,scott,2015,6,133929.8,2002826.06,12470
82,scott,2015,7,106171.77,1633414.18,11516
82,scott,2015,8,104542.53,1554488.69,11033
82,scott,2015,9,108393.36,1653302.95,10926
82,scott,2015,10,113836.11,1773833.39,10726
82,scott,2015,11,110618.87,1754226.18,11116
82,scott,2015,12,134514.8,2208306.74,13996
82,scott,2016,1,85789.89,1339398.33,9680
82,scott,2016,2,108271.89,1579560.16,11405
82,scott,2016,3,106335.41,1687449.56,11646
82,scott,2016,4,97467.48,1518385.59,10033
82,scott,2016,5,106140.92,1604255.1,10853
82,scott,2016,6,131277.98,1947397.34,12999
82,scott,2016,7,98299.01,1512785.43,10072
82,scott,2016,8,93402.65,1578594.57,11936
82,scott,2016,9,106668.72,1638008.62,10703
82,scott,2016,10,120682.51,2009822.64,12009
82,scott,2016,11,116595.99,1820002.61,12167
82,scott,2016,12,150841.63,2413822.21,13210
82,scott,2017,1,87265.72,1350466.43,9749
82,scott,2017,2,99593.54,1536915.31,9572
82,scott,2017,3,117669.57,1881529.5,11417
82,scott,2017,4,102685.98,1627777.74,10182
82,scott,2017,5,123964.52,1901805.72,12159
82,scott,2017,6,138105.16,2109717.34,11945
82,scott,2017,7,105244.63,1683964.51,11797
82,scott,2017,8,130667.88,1981405.23,12744
82,scott,2017,9,100659.55,1584753.82,9414
82,scott,2017,10,126312.97,2122984.65,12400
82,scott,2017,11,126713.87,2066943.47,12396
82,scott,2017,12,129421.41,2161885.12,12399
82,scott,2018,1,96448.09,1467921.03,10800
82,scott,2018,2,97982.58,1591715.46,10087
82,scott,2018,3,112739.03,1820934.01,11646
82,scott,2018,4,117765.64,1876894.36,11336
82,scott,2018,5,140061.95,2183707.84,13475
82,scott,2018,6,125330.92,1988702.43,11611
82,scott,2018,7,109304.56,1755289.62,10736
82,scott,2018,8,130564.16,2054845.11,12870
82,scott,2018,9,96924.73,1559291.21,9777
82,scott,2018,10,177852.7,3119326.5,13528
82,scott,2018,11,126215.28,2127003,12339
82,scott,2018,12,157588.45,2681573.95,14021
82,scott,2019,1,106299.94,1631693.55,11115
82,scott,2019,2,112521.09,1711338.13,10800
82,scott,2019,3,111070.84,1805369.22,10850
82,scott,2019,4,135460.08,2195416.87,13010
82,scott,2019,5,138941.1,2190484.88,11933
82,scott,2019,6,144035.63,2246403.89,11628
82,scott,2019,7,151479.88,2354144.2,13312
82,scott,2019,8,112372.82,1875097.85,11838
82,scott,2019,9,122537.32,2039846.94,11892
82,scott,2019,10,137228.82,2291036.72,11719
82,scott,2019,11,135647.36,2344585.14,12260
82,scott,2019,12,90358.16,1595640.3,9177
82,scott,2020,5,139343.17,2366582.04,14355
82,scott,2020,6,172325.07,2893950.65,15157
82,scott,2020,7,15743.43,271069.05,1365
82,scott,2020,11,114041.03,1998035.94,10778
83,shelby,2012,1,3166.67,42287.79,465
83,shelby,2012,2,3866.22,47703.33,400
83,shelby,2012,3,3155.57,42662.55,474
83,shelby,2012,4,4011.81,54873.4,436
83,shelby,2012,5,3976.86,49264.35,598
83,shelby,2012,6,4069.36,54136.87,536
83,shelby,2012,7,4436.29,55430.56,609
83,shelby,2012,8,3932.38,47843.2,482
83,shelby,2012,9,5831.47,99605.56,433
83,shelby,2012,10,11044.43,132103.8,587
83,shelby,2012,11,2234.64,31335.75,367
83,shelby,2012,12,3827.41,52357.54,625
83,shelby,2013,1,3132.14,35692.11,430
83,shelby,2013,2,3419.29,44432.87,476
83,shelby,2013,3,3099.57,43606.2,486
83,shelby,2013,4,6426.78,81215.59,732
83,shelby,2013,5,5367.16,55296.47,574
83,shelby,2013,6,3461.88,46508.08,621
83,shelby,2013,7,3871.75,51297.75,768
83,shelby,2013,8,6027.77,83590.44,655
83,shelby,2013,9,4186.23,54922.23,684
83,shelby,2013,10,8241.2,107627.44,588
83,shelby,2013,11,3001.18,47573.76,494
83,shelby,2013,12,4672.73,70607.65,672
83,shelby,2014,1,3960.11,48198.55,618
83,shelby,2014,2,3382.33,46343.09,537
83,shelby,2014,3,4217.81,55844.1,622
83,shelby,2014,4,5904.18,85778.69,475
83,shelby,2014,5,3685.02,39934.16,341
83,shelby,2014,6,5877.8,78336.64,680
83,shelby,2014,7,3713.45,48190.49,498
83,shelby,2014,8,4407.04,55961.67,492
83,shelby,2014,9,8948.13,127892.02,504
83,shelby,2014,10,7060.05,87270.72,404
83,shelby,2014,11,3968.17,54331.34,403
83,shelby,2014,12,4187.36,64141.58,620
83,shelby,2015,1,2991.67,41427.68,422
83,shelby,2015,2,5519.85,84916.71,448
83,shelby,2015,3,4418.34,59718.73,556
83,shelby,2015,4,5279.61,60861.18,385
83,shelby,2015,5,5575.51,74528.43,422
83,shelby,2015,6,5948.92,77089.37,595
83,shelby,2015,7,3981.49,51873.71,491
83,shelby,2015,8,6702.05,79478.71,584
83,shelby,2015,9,6623.2,112034.3,474
83,shelby,2015,10,6647.7,82196.19,391
83,shelby,2015,11,4394.13,64415.46,559
83,shelby,2015,12,3427.8,47768.3,420
83,shelby,2016,1,3281.18,43210.15,504
83,shelby,2016,2,5603.29,67549.29,574
83,shelby,2016,3,980.76,10201.89,154
83,shelby,2016,4,1812.32,17367.05,139
83,shelby,2016,5,2864.58,31802.67,159
83,shelby,2016,6,863.59,10535.91,139
83,shelby,2016,7,1169.53,14119.48,145
83,shelby,2016,8,1093.45,18008.06,263
83,shelby,2016,9,3908.66,51328.02,452
83,shelby,2016,10,9803.2,145774.93,737
