Episode Number,Season,Episode,Rating,Code,Number of Episodes,Prop Through Series,Title,main_character_left
146,18,1,8.0,tt1628033,207,0.7053140096618358,Top Gear,0
150,18,5,7.5,tt1628033,207,0.7246376811594203,Top Gear,0
154,19,1,8.0,tt1628033,207,0.7439613526570048,Top Gear,0
158,19,5,7.8,tt1628033,207,0.7632850241545893,Top Gear,0
162,19,9,6.2,tt1628033,207,0.782608695652174,Top Gear,0
166,20,4,8.0,tt1628033,207,0.8019323671497585,Top Gear,0
170,21,2,7.9,tt1628033,207,0.821256038647343,Top Gear,0
174,21,6,8.9,tt1628033,207,0.8405797101449275,Top Gear,0
178,22,3,8.3,tt1628033,207,0.8599033816425121,Top Gear,0
182,22,7,7.8,tt1628033,207,0.8792270531400966,Top Gear,0
186,23,3,2.4,tt1628033,207,0.8985507246376812,Top Gear,0
190,24,1,6.2,tt1628033,207,0.9178743961352657,Top Gear,0
194,24,5,5.3,tt1628033,207,0.9371980676328503,Top Gear,0
198,25,2,6.2,tt1628033,207,0.9565217391304348,Top Gear,0
202,25,6,5.7,tt1628033,207,0.9758454106280193,Top Gear,0
3,1,3,8.3,tt1632701,124,0.024193548387096774,Suits,0
5,1,5,8.4,tt1632701,124,0.04032258064516129,Suits,0
8,1,8,8.4,tt1632701,124,0.06451612903225806,Suits,0
10,1,10,8.6,tt1632701,124,0.08064516129032258,Suits,0
13,2,1,9.1,tt1632701,124,0.10483870967741936,Suits,0
15,2,3,8.5,tt1632701,124,0.12096774193548387,Suits,0
17,2,5,8.9,tt1632701,124,0.13709677419354838,Suits,0
20,2,8,8.8,tt1632701,124,0.16129032258064516,Suits,0
22,2,10,9.3,tt1632701,124,0.1774193548387097,Suits,0
25,2,13,8.5,tt1632701,124,0.20161290322580644,Suits,0
27,2,15,8.6,tt1632701,124,0.21774193548387097,Suits,0
29,3,1,8.7,tt1632701,124,0.23387096774193547,Suits,0
32,3,4,8.6,tt1632701,124,0.25806451612903225,Suits,0
34,3,6,8.9,tt1632701,124,0.27419354838709675,Suits,0
37,3,9,8.6,tt1632701,124,0.29838709677419356,Suits,0
39,3,11,8.6,tt1632701,124,0.31451612903225806,Suits,0
42,3,14,9.0,tt1632701,124,0.3387096774193548,Suits,0
44,3,16,9.4,tt1632701,124,0.3548387096774194,Suits,0
46,4,2,8.6,tt1632701,124,0.3709677419354839,Suits,0
49,4,5,8.6,tt1632701,124,0.3951612903225806,Suits,0
51,4,7,9.0,tt1632701,124,0.4112903225806452,Suits,0
54,4,10,9.6,tt1632701,124,0.43548387096774194,Suits,0
56,4,12,8.6,tt1632701,124,0.45161290322580644,Suits,0
58,4,14,8.8,tt1632701,124,0.46774193548387094,Suits,0
61,5,1,9.0,tt1632701,124,0.49193548387096775,Suits,0
63,5,3,9.0,tt1632701,124,0.5080645161290323,Suits,0
66,5,6,8.9,tt1632701,124,0.532258064516129,Suits,0
68,5,8,9.2,tt1632701,124,0.5483870967741935,Suits,0
70,5,10,9.8,tt1632701,124,0.5645161290322581,Suits,0
73,5,13,9.0,tt1632701,124,0.5887096774193549,Suits,0
75,5,15,9.7,tt1632701,124,0.6048387096774194,Suits,0
78,6,2,8.4,tt1632701,124,0.6290322580645161,Suits,0
80,6,4,8.5,tt1632701,124,0.6451612903225806,Suits,0
83,6,7,8.3,tt1632701,124,0.6693548387096774,Suits,0
85,6,9,9.3,tt1632701,124,0.6854838709677419,Suits,0
87,6,11,8.5,tt1632701,124,0.7016129032258065,Suits,0
90,6,14,8.5,tt1632701,124,0.7258064516129032,Suits,0
92,6,16,9.6,tt1632701,124,0.7419354838709677,Suits,0
95,7,3,8.0,tt1632701,124,0.7661290322580645,Suits,0
97,7,5,8.0,tt1632701,124,0.782258064516129,Suits,0
99,7,7,8.6,tt1632701,124,0.7983870967741935,Suits,0
102,7,10,9.1,tt1632701,124,0.8225806451612904,Suits,0
104,7,12,7.8,tt1632701,124,0.8387096774193549,Suits,0
107,7,15,8.6,tt1632701,124,0.8629032258064516,Suits,0
109,8,1,7.4,tt1632701,124,0.8790322580645161,Suits,0
111,8,3,7.9,tt1632701,124,0.8951612903225806,Suits,0
114,8,6,8.3,tt1632701,124,0.9193548387096774,Suits,0
116,8,8,7.5,tt1632701,124,0.9354838709677419,Suits,0
119,8,11,7.9,tt1632701,124,0.9596774193548387,Suits,0
121,8,13,8.1,tt1632701,124,0.9758064516129032,Suits,0
2,1,2,8.6,tt1641384,59,0.03389830508474576,Young Justice,0
3,1,3,8.0,tt1641384,59,0.05084745762711865,Young Justice,0
4,1,4,8.4,tt1641384,59,0.06779661016949153,Young Justice,0
5,1,5,8.5,tt1641384,59,0.0847457627118644,Young Justice,0
6,1,6,8.5,tt1641384,59,0.1016949152542373,Young Justice,0
7,1,7,8.7,tt1641384,59,0.11864406779661017,Young Justice,0
8,1,8,8.4,tt1641384,59,0.13559322033898305,Young Justice,0
10,1,10,8.7,tt1641384,59,0.1694915254237288,Young Justice,0
11,1,11,8.8,tt1641384,59,0.1864406779661017,Young Justice,0
12,1,12,9.0,tt1641384,59,0.2033898305084746,Young Justice,0
13,1,13,8.5,tt1641384,59,0.22033898305084745,Young Justice,0
14,1,14,8.8,tt1641384,59,0.23728813559322035,Young Justice,0
15,1,15,8.9,tt1641384,59,0.2542372881355932,Young Justice,0
16,1,16,9.3,tt1641384,59,0.2711864406779661,Young Justice,0
18,1,18,8.4,tt1641384,59,0.3050847457627119,Young Justice,0
19,1,19,9.1,tt1641384,59,0.3220338983050847,Young Justice,0
20,1,20,9.2,tt1641384,59,0.3389830508474576,Young Justice,0
21,1,21,8.8,tt1641384,59,0.3559322033898305,Young Justice,0
22,1,22,8.9,tt1641384,59,0.3728813559322034,Young Justice,0
23,1,23,8.7,tt1641384,59,0.3898305084745763,Young Justice,0
24,1,24,8.5,tt1641384,59,0.4067796610169492,Young Justice,0
26,1,26,9.5,tt1641384,59,0.4406779661016949,Young Justice,0
27,2,1,8.8,tt1641384,59,0.4576271186440678,Young Justice,0
28,2,2,8.4,tt1641384,59,0.4745762711864407,Young Justice,0
29,2,3,8.9,tt1641384,59,0.4915254237288136,Young Justice,0
30,2,4,8.7,tt1641384,59,0.5084745762711864,Young Justice,0
31,2,5,8.6,tt1641384,59,0.5254237288135594,Young Justice,0
32,2,6,9.3,tt1641384,59,0.5423728813559322,Young Justice,0
33,2,7,9.3,tt1641384,59,0.559322033898305,Young Justice,0
35,2,9,9.1,tt1641384,59,0.5932203389830508,Young Justice,0
36,2,10,9.1,tt1641384,59,0.6101694915254238,Young Justice,0
37,2,11,8.6,tt1641384,59,0.6271186440677966,Young Justice,0
38,2,12,8.7,tt1641384,59,0.6440677966101694,Young Justice,0
39,2,13,8.9,tt1641384,59,0.6610169491525424,Young Justice,0
40,2,14,8.6,tt1641384,59,0.6779661016949152,Young Justice,0
41,2,15,9.2,tt1641384,59,0.6949152542372882,Young Justice,0
43,2,17,9.0,tt1641384,59,0.7288135593220338,Young Justice,0
44,2,18,9.0,tt1641384,59,0.7457627118644068,Young Justice,0
45,2,19,9.5,tt1641384,59,0.7627118644067796,Young Justice,0
46,2,20,9.3,tt1641384,59,0.7796610169491526,Young Justice,0
47,3,1,9.0,tt1641384,59,0.7966101694915254,Young Justice,0
48,3,2,8.9,tt1641384,59,0.8135593220338984,Young Justice,0
49,3,3,9.2,tt1641384,59,0.8305084745762712,Young Justice,0
51,3,5,8.7,tt1641384,59,0.864406779661017,Young Justice,0
52,3,6,9.0,tt1641384,59,0.8813559322033898,Young Justice,0
53,3,7,9.2,tt1641384,59,0.8983050847457628,Young Justice,0
54,3,8,9.1,tt1641384,59,0.9152542372881356,Young Justice,0
55,3,9,9.0,tt1641384,59,0.9322033898305084,Young Justice,0
56,3,10,9.0,tt1641384,59,0.9491525423728814,Young Justice,0
57,3,11,9.0,tt1641384,59,0.9661016949152542,Young Justice,0
2,1,2,8.5,tt1695360,52,0.038461538461538464,The Legend of Korra,0
3,1,3,8.5,tt1695360,52,0.057692307692307696,The Legend of Korra,0
4,1,4,8.5,tt1695360,52,0.07692307692307693,The Legend of Korra,0
5,1,5,8.2,tt1695360,52,0.09615384615384616,The Legend of Korra,0
6,1,6,8.9,tt1695360,52,0.11538461538461539,The Legend of Korra,0
7,1,7,8.6,tt1695360,52,0.1346153846153846,The Legend of Korra,0
8,1,8,8.8,tt1695360,52,0.15384615384615385,The Legend of Korra,0
9,1,9,8.9,tt1695360,52,0.17307692307692307,The Legend of Korra,0
10,1,10,9.0,tt1695360,52,0.19230769230769232,The Legend of Korra,0
11,1,11,9.0,tt1695360,52,0.21153846153846154,The Legend of Korra,0
12,1,12,9.3,tt1695360,52,0.23076923076923078,The Legend of Korra,0
13,2,1,8.2,tt1695360,52,0.25,The Legend of Korra,0
14,2,2,8.1,tt1695360,52,0.2692307692307692,The Legend of Korra,0
15,2,3,8.0,tt1695360,52,0.28846153846153844,The Legend of Korra,0
16,2,4,8.3,tt1695360,52,0.3076923076923077,The Legend of Korra,0
17,2,5,8.1,tt1695360,52,0.3269230769230769,The Legend of Korra,0
18,2,6,8.1,tt1695360,52,0.34615384615384615,The Legend of Korra,0
19,2,7,9.4,tt1695360,52,0.36538461538461536,The Legend of Korra,0
20,2,8,9.6,tt1695360,52,0.38461538461538464,The Legend of Korra,0
21,2,9,8.4,tt1695360,52,0.40384615384615385,The Legend of Korra,0
22,2,10,8.8,tt1695360,52,0.4230769230769231,The Legend of Korra,0
23,2,11,8.6,tt1695360,52,0.4423076923076923,The Legend of Korra,0
24,2,12,8.6,tt1695360,52,0.46153846153846156,The Legend of Korra,0
25,2,13,8.8,tt1695360,52,0.4807692307692308,The Legend of Korra,0
26,2,14,8.6,tt1695360,52,0.5,The Legend of Korra,0
27,3,1,8.7,tt1695360,52,0.5192307692307693,The Legend of Korra,0
28,3,2,8.8,tt1695360,52,0.5384615384615384,The Legend of Korra,0
29,3,3,8.5,tt1695360,52,0.5576923076923077,The Legend of Korra,0
30,3,4,8.7,tt1695360,52,0.5769230769230769,The Legend of Korra,0
31,3,5,8.7,tt1695360,52,0.5961538461538461,The Legend of Korra,0
33,3,7,8.5,tt1695360,52,0.6346153846153846,The Legend of Korra,0
34,3,8,8.9,tt1695360,52,0.6538461538461539,The Legend of Korra,0
35,3,9,8.9,tt1695360,52,0.6730769230769231,The Legend of Korra,0
36,3,10,9.1,tt1695360,52,0.6923076923076923,The Legend of Korra,0
37,3,11,9.3,tt1695360,52,0.7115384615384616,The Legend of Korra,0
38,3,12,9.4,tt1695360,52,0.7307692307692307,The Legend of Korra,0
39,3,13,9.6,tt1695360,52,0.75,The Legend of Korra,0
40,4,1,9.0,tt1695360,52,0.7692307692307693,The Legend of Korra,0
41,4,2,9.4,tt1695360,52,0.7884615384615384,The Legend of Korra,0
42,4,3,8.7,tt1695360,52,0.8076923076923077,The Legend of Korra,0
43,4,4,8.9,tt1695360,52,0.8269230769230769,The Legend of Korra,0
44,4,5,8.8,tt1695360,52,0.8461538461538461,The Legend of Korra,0
45,4,6,8.8,tt1695360,52,0.8653846153846154,The Legend of Korra,0
46,4,7,8.6,tt1695360,52,0.8846153846153846,The Legend of Korra,0
47,4,8,6.5,tt1695360,52,0.9038461538461539,The Legend of Korra,0
48,4,9,8.8,tt1695360,52,0.9230769230769231,The Legend of Korra,0
49,4,10,9.1,tt1695360,52,0.9423076923076923,The Legend of Korra,0
50,4,11,9.0,tt1695360,52,0.9615384615384616,The Legend of Korra,0
51,4,12,9.4,tt1695360,52,0.9807692307692307,The Legend of Korra,0
52,4,13,9.3,tt1695360,52,1.0,The Legend of Korra,0
2,1,2,8.1,tt1795096,96,0.020833333333333332,Behzat Ç.: Bir Ankara Polisiyesi,0
4,1,4,8.2,tt1795096,96,0.041666666666666664,Behzat Ç.: Bir Ankara Polisiyesi,0
6,1,6,7.7,tt1795096,96,0.0625,Behzat Ç.: Bir Ankara Polisiyesi,0
8,1,8,7.7,tt1795096,96,0.08333333333333333,Behzat Ç.: Bir Ankara Polisiyesi,0
10,1,10,8.5,tt1795096,96,0.10416666666666667,Behzat Ç.: Bir Ankara Polisiyesi,0
12,1,12,7.7,tt1795096,96,0.125,Behzat Ç.: Bir Ankara Polisiyesi,0
14,1,14,8.2,tt1795096,96,0.14583333333333334,Behzat Ç.: Bir Ankara Polisiyesi,0
15,1,15,7.8,tt1795096,96,0.15625,Behzat Ç.: Bir Ankara Polisiyesi,0
17,1,17,7.9,tt1795096,96,0.17708333333333334,Behzat Ç.: Bir Ankara Polisiyesi,0
19,1,19,7.9,tt1795096,96,0.19791666666666666,Behzat Ç.: Bir Ankara Polisiyesi,0
21,1,21,7.7,tt1795096,96,0.21875,Behzat Ç.: Bir Ankara Polisiyesi,0
23,1,23,7.4,tt1795096,96,0.23958333333333334,Behzat Ç.: Bir Ankara Polisiyesi,0
25,1,25,7.3,tt1795096,96,0.2604166666666667,Behzat Ç.: Bir Ankara Polisiyesi,0
27,1,27,6.9,tt1795096,96,0.28125,Behzat Ç.: Bir Ankara Polisiyesi,0
28,1,28,7.1,tt1795096,96,0.2916666666666667,Behzat Ç.: Bir Ankara Polisiyesi,0
30,1,30,8.9,tt1795096,96,0.3125,Behzat Ç.: Bir Ankara Polisiyesi,0
32,1,32,7.7,tt1795096,96,0.3333333333333333,Behzat Ç.: Bir Ankara Polisiyesi,0
34,1,34,7.8,tt1795096,96,0.3541666666666667,Behzat Ç.: Bir Ankara Polisiyesi,0
36,1,36,7.5,tt1795096,96,0.375,Behzat Ç.: Bir Ankara Polisiyesi,0
38,1,38,9.2,tt1795096,96,0.3958333333333333,Behzat Ç.: Bir Ankara Polisiyesi,0
40,2,2,7.2,tt1795096,96,0.4166666666666667,Behzat Ç.: Bir Ankara Polisiyesi,0
41,2,3,7.1,tt1795096,96,0.4270833333333333,Behzat Ç.: Bir Ankara Polisiyesi,0
43,2,5,7.2,tt1795096,96,0.4479166666666667,Behzat Ç.: Bir Ankara Polisiyesi,0
45,2,7,7.1,tt1795096,96,0.46875,Behzat Ç.: Bir Ankara Polisiyesi,0
47,2,9,6.9,tt1795096,96,0.4895833333333333,Behzat Ç.: Bir Ankara Polisiyesi,0
49,2,11,6.8,tt1795096,96,0.5104166666666666,Behzat Ç.: Bir Ankara Polisiyesi,0
51,2,13,7.3,tt1795096,96,0.53125,Behzat Ç.: Bir Ankara Polisiyesi,0
53,2,15,7.1,tt1795096,96,0.5520833333333334,Behzat Ç.: Bir Ankara Polisiyesi,0
55,2,17,7.4,tt1795096,96,0.5729166666666666,Behzat Ç.: Bir Ankara Polisiyesi,0
56,2,18,7.7,tt1795096,96,0.5833333333333334,Behzat Ç.: Bir Ankara Polisiyesi,0
58,2,20,7.2,tt1795096,96,0.6041666666666666,Behzat Ç.: Bir Ankara Polisiyesi,0
60,2,22,7.1,tt1795096,96,0.625,Behzat Ç.: Bir Ankara Polisiyesi,0
62,2,24,7.2,tt1795096,96,0.6458333333333334,Behzat Ç.: Bir Ankara Polisiyesi,0
64,2,26,7.2,tt1795096,96,0.6666666666666666,Behzat Ç.: Bir Ankara Polisiyesi,0
66,2,28,7.2,tt1795096,96,0.6875,Behzat Ç.: Bir Ankara Polisiyesi,0
68,2,30,7.6,tt1795096,96,0.7083333333333334,Behzat Ç.: Bir Ankara Polisiyesi,0
69,2,31,7.8,tt1795096,96,0.71875,Behzat Ç.: Bir Ankara Polisiyesi,0
71,3,2,7.2,tt1795096,96,0.7395833333333334,Behzat Ç.: Bir Ankara Polisiyesi,0
73,3,4,7.2,tt1795096,96,0.7604166666666666,Behzat Ç.: Bir Ankara Polisiyesi,0
75,3,6,7.2,tt1795096,96,0.78125,Behzat Ç.: Bir Ankara Polisiyesi,0
77,3,8,7.6,tt1795096,96,0.8020833333333334,Behzat Ç.: Bir Ankara Polisiyesi,0
79,3,10,7.3,tt1795096,96,0.8229166666666666,Behzat Ç.: Bir Ankara Polisiyesi,0
81,3,12,8.4,tt1795096,96,0.84375,Behzat Ç.: Bir Ankara Polisiyesi,0
82,3,13,7.8,tt1795096,96,0.8541666666666666,Behzat Ç.: Bir Ankara Polisiyesi,0
84,3,15,7.4,tt1795096,96,0.875,Behzat Ç.: Bir Ankara Polisiyesi,0
86,3,17,7.0,tt1795096,96,0.8958333333333334,Behzat Ç.: Bir Ankara Polisiyesi,0
88,3,19,7.2,tt1795096,96,0.9166666666666666,Behzat Ç.: Bir Ankara Polisiyesi,0
90,3,21,7.4,tt1795096,96,0.9375,Behzat Ç.: Bir Ankara Polisiyesi,0
92,3,23,7.6,tt1795096,96,0.9583333333333334,Behzat Ç.: Bir Ankara Polisiyesi,0
94,3,25,7.6,tt1795096,96,0.9791666666666666,Behzat Ç.: Bir Ankara Polisiyesi,0
3,1,3,8.5,tt1831164,104,0.028846153846153848,Leyla ile Mecnun,0
5,1,5,8.5,tt1831164,104,0.04807692307692308,Leyla ile Mecnun,0
7,1,7,8.8,tt1831164,104,0.0673076923076923,Leyla ile Mecnun,0
9,1,9,8.6,tt1831164,104,0.08653846153846154,Leyla ile Mecnun,0
11,1,11,8.6,tt1831164,104,0.10576923076923077,Leyla ile Mecnun,0
13,1,13,8.8,tt1831164,104,0.125,Leyla ile Mecnun,0
15,1,15,8.6,tt1831164,104,0.14423076923076922,Leyla ile Mecnun,0
17,1,17,9.0,tt1831164,104,0.16346153846153846,Leyla ile Mecnun,0
19,1,19,8.6,tt1831164,104,0.18269230769230768,Leyla ile Mecnun,0
21,2,1,8.8,tt1831164,104,0.20192307692307693,Leyla ile Mecnun,0
23,2,3,8.6,tt1831164,104,0.22115384615384615,Leyla ile Mecnun,0
25,2,5,8.4,tt1831164,104,0.2403846153846154,Leyla ile Mecnun,0
27,2,7,8.7,tt1831164,104,0.25961538461538464,Leyla ile Mecnun,0
29,2,9,8.7,tt1831164,104,0.27884615384615385,Leyla ile Mecnun,0
31,2,11,8.7,tt1831164,104,0.2980769230769231,Leyla ile Mecnun,0
33,2,13,8.8,tt1831164,104,0.3173076923076923,Leyla ile Mecnun,0
35,2,15,8.5,tt1831164,104,0.33653846153846156,Leyla ile Mecnun,0
37,2,17,8.5,tt1831164,104,0.3557692307692308,Leyla ile Mecnun,0
39,2,19,8.6,tt1831164,104,0.375,Leyla ile Mecnun,0
41,2,21,8.5,tt1831164,104,0.3942307692307692,Leyla ile Mecnun,0
43,2,23,8.6,tt1831164,104,0.41346153846153844,Leyla ile Mecnun,0
45,2,25,8.3,tt1831164,104,0.4326923076923077,Leyla ile Mecnun,0
47,2,27,8.4,tt1831164,104,0.4519230769230769,Leyla ile Mecnun,0
49,2,29,8.4,tt1831164,104,0.47115384615384615,Leyla ile Mecnun,0
51,2,31,8.6,tt1831164,104,0.49038461538461536,Leyla ile Mecnun,0
53,2,33,8.5,tt1831164,104,0.5096153846153846,Leyla ile Mecnun,0
55,2,35,8.6,tt1831164,104,0.5288461538461539,Leyla ile Mecnun,0
57,2,37,8.4,tt1831164,104,0.5480769230769231,Leyla ile Mecnun,0
59,2,39,8.4,tt1831164,104,0.5673076923076923,Leyla ile Mecnun,0
61,2,41,8.8,tt1831164,104,0.5865384615384616,Leyla ile Mecnun,0
63,3,2,8.3,tt1831164,104,0.6057692307692307,Leyla ile Mecnun,0
65,3,4,8.4,tt1831164,104,0.625,Leyla ile Mecnun,0
67,3,6,8.3,tt1831164,104,0.6442307692307693,Leyla ile Mecnun,0
69,3,8,8.3,tt1831164,104,0.6634615384615384,Leyla ile Mecnun,0
71,3,10,8.4,tt1831164,104,0.6826923076923077,Leyla ile Mecnun,0
73,3,12,8.5,tt1831164,104,0.7019230769230769,Leyla ile Mecnun,0
75,3,14,8.5,tt1831164,104,0.7211538461538461,Leyla ile Mecnun,0
77,3,16,8.4,tt1831164,104,0.7403846153846154,Leyla ile Mecnun,0
79,3,18,8.5,tt1831164,104,0.7596153846153846,Leyla ile Mecnun,0
81,3,20,8.5,tt1831164,104,0.7788461538461539,Leyla ile Mecnun,0
83,3,22,8.7,tt1831164,104,0.7980769230769231,Leyla ile Mecnun,0
85,3,24,8.5,tt1831164,104,0.8173076923076923,Leyla ile Mecnun,0
87,3,26,8.7,tt1831164,104,0.8365384615384616,Leyla ile Mecnun,0
89,3,28,8.4,tt1831164,104,0.8557692307692307,Leyla ile Mecnun,0
91,3,30,8.5,tt1831164,104,0.875,Leyla ile Mecnun,0
93,3,32,8.5,tt1831164,104,0.8942307692307693,Leyla ile Mecnun,0
95,3,34,8.4,tt1831164,104,0.9134615384615384,Leyla ile Mecnun,0
97,3,36,8.5,tt1831164,104,0.9326923076923077,Leyla ile Mecnun,0
99,3,38,8.5,tt1831164,104,0.9519230769230769,Leyla ile Mecnun,0
101,3,40,8.6,tt1831164,104,0.9711538461538461,Leyla ile Mecnun,0
2,1,2,8.7,tt1856010,73,0.0273972602739726,House of Cards,0
3,1,3,8.4,tt1856010,73,0.0410958904109589,House of Cards,0
5,1,5,8.5,tt1856010,73,0.0684931506849315,House of Cards,0
6,1,6,8.6,tt1856010,73,0.0821917808219178,House of Cards,0
8,1,8,7.8,tt1856010,73,0.1095890410958904,House of Cards,0
9,1,9,8.6,tt1856010,73,0.1232876712328767,House of Cards,0
10,1,10,8.8,tt1856010,73,0.136986301369863,House of Cards,0
12,1,12,8.6,tt1856010,73,0.1643835616438356,House of Cards,0
13,1,13,8.9,tt1856010,73,0.1780821917808219,House of Cards,0
15,2,2,8.5,tt1856010,73,0.2054794520547945,House of Cards,0
16,2,3,8.6,tt1856010,73,0.2191780821917808,House of Cards,0
17,2,4,9.1,tt1856010,73,0.2328767123287671,House of Cards,0
19,2,6,8.4,tt1856010,73,0.2602739726027397,House of Cards,0
20,2,7,8.5,tt1856010,73,0.273972602739726,House of Cards,0
22,2,9,9.0,tt1856010,73,0.3013698630136986,House of Cards,0
23,2,10,8.4,tt1856010,73,0.3150684931506849,House of Cards,0
25,2,12,9.0,tt1856010,73,0.3424657534246575,House of Cards,0
26,2,13,9.6,tt1856010,73,0.3561643835616438,House of Cards,0
27,3,1,8.2,tt1856010,73,0.3698630136986301,House of Cards,0
29,3,3,8.7,tt1856010,73,0.3972602739726027,House of Cards,0
30,3,4,8.4,tt1856010,73,0.410958904109589,House of Cards,0
32,3,6,9.2,tt1856010,73,0.4383561643835616,House of Cards,0
33,3,7,8.3,tt1856010,73,0.4520547945205479,House of Cards,0
34,3,8,8.3,tt1856010,73,0.4657534246575342,House of Cards,0
36,3,10,8.3,tt1856010,73,0.4931506849315068,House of Cards,0
37,3,11,9.1,tt1856010,73,0.5068493150684932,House of Cards,0
39,3,13,9.0,tt1856010,73,0.5342465753424658,House of Cards,0
40,4,1,8.1,tt1856010,73,0.547945205479452,House of Cards,0
41,4,2,8.3,tt1856010,73,0.5616438356164384,House of Cards,0
43,4,4,9.4,tt1856010,73,0.589041095890411,House of Cards,0
44,4,5,8.6,tt1856010,73,0.6027397260273972,House of Cards,0
46,4,7,8.6,tt1856010,73,0.6301369863013698,House of Cards,0
47,4,8,8.3,tt1856010,73,0.6438356164383562,House of Cards,0
49,4,10,9.4,tt1856010,73,0.6712328767123288,House of Cards,0
50,4,11,8.5,tt1856010,73,0.684931506849315,House of Cards,0
51,4,12,8.9,tt1856010,73,0.6986301369863014,House of Cards,0
53,5,1,8.4,tt1856010,73,0.726027397260274,House of Cards,0
54,5,2,8.2,tt1856010,73,0.7397260273972602,House of Cards,0
56,5,4,8.7,tt1856010,73,0.7671232876712328,House of Cards,0
57,5,5,8.1,tt1856010,73,0.7808219178082192,House of Cards,0
58,5,6,8.0,tt1856010,73,0.7945205479452054,House of Cards,0
60,5,8,8.2,tt1856010,73,0.821917808219178,House of Cards,0
61,5,9,8.1,tt1856010,73,0.8356164383561644,House of Cards,0
63,5,11,8.5,tt1856010,73,0.863013698630137,House of Cards,0
64,5,12,9.2,tt1856010,73,0.8767123287671232,House of Cards,0
65,5,13,8.5,tt1856010,73,0.8904109589041096,House of Cards,0
67,6,2,4.4,tt1856010,73,0.9178082191780822,House of Cards,0
68,6,3,4.4,tt1856010,73,0.9315068493150684,House of Cards,0
70,6,5,4.6,tt1856010,73,0.958904109589041,House of Cards,0
71,6,6,4.4,tt1856010,73,0.9726027397260274,House of Cards,0
3,1,3,7.6,tt2098220,148,0.02027027027027027,Hunter x Hunter,0
6,1,6,7.4,tt2098220,148,0.04054054054054054,Hunter x Hunter,0
9,1,9,7.9,tt2098220,148,0.060810810810810814,Hunter x Hunter,0
12,1,12,7.9,tt2098220,148,0.08108108108108109,Hunter x Hunter,0
15,1,15,7.8,tt2098220,148,0.10135135135135136,Hunter x Hunter,0
18,1,18,7.9,tt2098220,148,0.12162162162162163,Hunter x Hunter,0
21,1,21,7.7,tt2098220,148,0.14189189189189189,Hunter x Hunter,0
24,1,24,8.1,tt2098220,148,0.16216216216216217,Hunter x Hunter,0
26,1,26,4.9,tt2098220,148,0.17567567567567569,Hunter x Hunter,0
29,1,29,7.9,tt2098220,148,0.19594594594594594,Hunter x Hunter,0
32,1,32,8.5,tt2098220,148,0.21621621621621623,Hunter x Hunter,0
35,1,35,8.6,tt2098220,148,0.23648648648648649,Hunter x Hunter,0
38,1,38,7.6,tt2098220,148,0.25675675675675674,Hunter x Hunter,0
41,1,41,7.9,tt2098220,148,0.27702702702702703,Hunter x Hunter,0
44,1,44,8.7,tt2098220,148,0.2972972972972973,Hunter x Hunter,0
47,1,47,8.8,tt2098220,148,0.31756756756756754,Hunter x Hunter,0
50,1,50,8.3,tt2098220,148,0.33783783783783783,Hunter x Hunter,0
52,1,52,8.7,tt2098220,148,0.35135135135135137,Hunter x Hunter,0
55,1,55,7.9,tt2098220,148,0.3716216216216216,Hunter x Hunter,0
58,1,58,8.6,tt2098220,148,0.3918918918918919,Hunter x Hunter,0
61,1,61,7.7,tt2098220,148,0.41216216216216217,Hunter x Hunter,0
64,1,64,7.6,tt2098220,148,0.43243243243243246,Hunter x Hunter,0
67,1,67,7.5,tt2098220,148,0.4527027027027027,Hunter x Hunter,0
70,1,70,8.5,tt2098220,148,0.47297297297297297,Hunter x Hunter,0
73,1,73,8.2,tt2098220,148,0.49324324324324326,Hunter x Hunter,0
75,1,75,8.4,tt2098220,148,0.5067567567567568,Hunter x Hunter,0
78,1,78,7.1,tt2098220,148,0.527027027027027,Hunter x Hunter,0
81,1,81,7.7,tt2098220,148,0.5472972972972973,Hunter x Hunter,0
84,1,84,8.3,tt2098220,148,0.5675675675675675,Hunter x Hunter,0
87,1,87,7.8,tt2098220,148,0.5878378378378378,Hunter x Hunter,0
90,1,90,7.8,tt2098220,148,0.6081081081081081,Hunter x Hunter,0
93,1,93,7.7,tt2098220,148,0.6283783783783784,Hunter x Hunter,0
96,1,96,8.3,tt2098220,148,0.6486486486486487,Hunter x Hunter,0
99,1,99,7.8,tt2098220,148,0.668918918918919,Hunter x Hunter,0
101,1,101,8.3,tt2098220,148,0.6824324324324325,Hunter x Hunter,0
104,1,104,8.2,tt2098220,148,0.7027027027027027,Hunter x Hunter,0
